track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms
7JOyY9GA3P2Evx50oetDKb,0.482,0.211,3,-14.518,1,0.0318,0.803,1.36e-05,0.154,0.158,116.902,211000
6OvaCogrbFxzzIwM7hENOi,0.626,0.417,11,-9.166,0,0.0286,0.417,0.0,0.0984,0.135,109.905,271467
71EHOyEOhNx1SzTebRRyng,0.693,0.533,2,-10.954,0,0.0402,0.107,0.0,0.0695,0.568,127.661,291907
6yo9CPGPPLkTMOUfLroiRJ,0.603,0.465,2,-11.907,1,0.026,0.027,0.0,0.141,0.663,111.728,263560
7pPTlChOir0LLaWAXXoyjo,0.398,0.311,4,-10.025,1,0.0287,0.459,7.12e-06,0.0635,0.137,130.58,201120
5fP7YHDNkIwh3F7zPPgEdB,0.407,0.428,0,-10.676,1,0.027,0.391,0.000182,0.107,0.251,145.638,375867
3gdewACMIVMEWVbyb8O9sY,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,281613
31er9IGsfFbwqy1pH4aiTP,0.541,0.401,0,-10.499,1,0.0365,0.576,0.0,0.164,0.24,152.943,289160
4eHbdreAnSOrDDsFfc4Fpm,0.332,0.214,4,-12.518,1,0.0349,0.845,5.62e-06,0.0839,0.11,67.531,271093
2tUBqZG2AbRi7Q0BIrVrEj,0.709,0.824,1,-8.824,1,0.0453,0.207,0.000307,0.0888,0.867,118.818,291293
3DHWxeWr4uh19MklWjLpR0,0.544,0.812,5,-6.716,0,0.0811,0.0599,0.0,0.456,0.471,109.593,192520
3TN0iGCBNNPbuqD7DyAe7A,0.684,0.441,4,-12.147,1,0.0366,0.775,0.00557,0.241,0.819,117.009,236542
0Yb0T1IVTzNBSZu790EvDL,0.618,0.746,11,-3.933,1,0.0361,0.0584,0.000476,0.173,0.6,120.0,264253
2lTCcfrukFA5bQ9bpJkNNG,0.676,0.694,4,-4.598,0,0.0305,0.0543,7.2e-05,0.1,0.744,120.015,297813
6csX1JjmeoLhGqMBXGnZF0,0.423,0.598,5,-7.443,1,0.0268,0.641,1.24e-06,0.34,0.521,151.972,265133
4syRWjlQqS2FokBP34KSzz,0.516,0.363,5,-8.347,1,0.0256,0.831,1.87e-05,0.146,0.301,141.582,224400
4pN1vkOPYK78Ab8mrUU206,0.571,0.52,1,-7.157,1,0.0255,0.418,0.0,0.365,0.342,113.732,227773
03EnOL1O9EKi9CFNmPyrCm,0.555,0.46,9,-7.032,1,0.0277,0.497,0.0,0.103,0.146,67.027,355640
6HVT2c1ZZdhH1nGFb4AxUJ,0.745,0.628,7,-7.449,1,0.0535,0.553,0.0,0.0843,0.803,117.919,186610
4MsOWApwFYowURf1CsztXP,0.7,0.546,4,-9.961,0,0.0519,0.762,1.11e-05,0.103,0.293,134.152,248894
683vYd6JzbsguUFrX5VeG9,0.648,0.815,1,-4.343,1,0.0387,0.152,0.0,0.232,0.703,116.062,231724
5QpaGzWp0hwB5faV8dkbAz,0.558,0.719,2,-5.113,1,0.0267,0.0367,0.0,0.115,0.371,112.027,208600
1lkvpmrCaXK8QtliFDcHBO,0.688,0.477,9,-6.684,1,0.036,0.594,0.0,0.115,0.257,127.866,196227
6Bm6qUCSatPAqkQllFL7oA,0.256,0.788,6,-5.263,0,0.0403,0.0298,0.0,0.707,0.429,80.718,228707
3ZffCQKLFLUvYM59XKLbVm,0.546,0.814,7,-5.146,1,0.0314,0.023,0.0,0.0972,0.146,104.98,285653
63CHa6rmamv9OsehkRD8oz,0.58,0.498,1,-6.901,1,0.0277,0.198,0.0,0.132,0.111,116.271,206360
64yrDBpcdwEdNY9loyEGbX,0.268,0.742,5,-4.939,1,0.0355,0.0518,0.0,0.626,0.416,159.779,321093
5g1rzUEyVFNr2i4ifEjlVN,0.442,0.491,7,-6.598,1,0.0246,0.00693,0.00491,0.114,0.125,79.954,232120
2G9eWzsXMhtIFepkY71FVd,0.641,0.439,7,-10.745,1,0.0329,0.536,0.0,0.532,0.298,132.588,254800
4Q4egUdAp67KY8lZLQ88JK,0.689,0.548,5,-9.391,0,0.0962,0.152,0.000586,0.121,0.566,155.583,253781
1UdoFJDUHWu4oWH5JlwmDP,0.49,0.321,9,-13.283,1,0.0302,0.711,2.15e-06,0.0372,0.229,121.377,280800
2PMWFioIvUQOgrlayDGpfO,0.657,0.368,9,-11.597,1,0.0251,0.717,2.2e-05,0.101,0.375,98.923,243427
5WwqdeavrQrbeAMDxGawse,0.408,0.48,9,-11.017,1,0.0266,0.155,1.82e-05,0.0877,0.19,156.344,294773
4rcHWl68ai6KvpXlc8vbnE,0.306,0.722,0,-5.963,1,0.034,0.0519,0.0,0.117,0.41,174.732,200293
