track_id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,track_name,popularity,duration_ms,artist_id,artist_name,num_artists,album_id,release_date,playlist_id,playlist_name,duration_mins,genre
3OpGUlDmRUXh0NkIYWoIlD,0.636,0.159,11,-13.117,1,0.0549,0.892,0.0,0.112,0.658,119.766,Your Song,3,168493,2XHTklRsNMOOQT56Zm3WS4,Parokya Ni Edgar,1,0kV35wyXIJKk04VRG0DdF4,2003-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,2.8082166666666666,chill OPM
1fXHTDYsJiFOjVWITaFp1j,0.613,0.551,4,-8.79,1,0.0332,0.235,0.000672,0.175,0.432,114.11,Ride Home,59,326885,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,308xacxloeHSt2tzLCWli0,2017-01-23,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.448083333333333,chill OPM
0dCDBADaqgcQ62LdyRsejn,0.484,0.233,0,-9.077,1,0.0356,0.761,0.000249,0.452,0.315,143.221,Home,53,333622,2JI8ViuZDBybY6Xd9ujUrb,Reese Lansangan,1,2ckgN1jJObKrLisIuVso10,2016-10-29,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.560366666666667,chill OPM
1EJQZaE23L5ZK52nPycC16,0.446,0.5,0,-9.657,1,0.0362,0.00248,0.00397,0.118,0.263,179.752,Bukang-Liwayway,37,260240,4eKq7eArL96wSQjaaMg9Ic,Munimuni,1,0wlV4A2q8N2ubZJpJeqDTi,2017-03-17,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.3373333333333335,chill OPM
2RTR3zmXPKRgLM8TO0UfLI,0.485,0.503,0,-8.795,0,0.0372,0.343,0.000218,0.247,0.471,79.497,Balisong,0,219493,1ZTdxfZTeztyAgKUJVLxAI,Rivermaya,1,7ysprwUPbgdMAfYMDarCGk,2010-05-18,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.6582166666666667,chill OPM
4u8RkgV6P4TLi89SmlUtv8,0.705,0.401,6,-8.9,1,0.0376,0.176,8.66e-06,0.0735,0.481,140.031,Mundo,73,349713,4k9wp4ipHdA1bu1T4x1ZTG,IV Of Spades,1,2p6QlBCrnKwUFC0wPN1kfV,2018-02-14,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,5.82855,chill OPM
7gWKGNeHjIDUkNreiYYNdm,0.583,0.626,11,-7.485,0,0.153,0.465,4.16e-06,0.204,0.6,155.13,Oo,0,239000,3wbCeEPAW6po7J46netxMT,Up Dharma Down,1,2XZd988bbXkKBzaVklQbcb,2006-01-01,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.9833333333333334,chill OPM
5l9g7py8RCblcvbZgGQgSd,0.669,0.42,2,-8.464,1,0.0253,0.506,0.0,0.404,0.523,95.049,Pagtingin,70,227370,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,7xCcuTA3abKwxj8HwgxP7R,2019-05-12,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.7895,chill OPM
3pO8AS9mXlI85OsHbJa4Jf,0.544,0.61,8,-8.383,1,0.0635,0.246,3.62e-06,0.0869,0.447,125.869,SUNRISE,49,213674,4DAcJXcjX0zlQAZAPAx4Zb,Ben&Ben,1,0jaGLy6bI1pjrc2gbkyxbJ,2018-06-29,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.5612333333333335,chill OPM
1lLsX23uu48KNM1NnDZ50N,0.636,0.518,7,-9.165,1,0.0428,0.0698,1.11e-05,0.0882,0.702,74.192,Binibini,0,274626,7ymgfUyJFViyg1qFo4M2nH,Brownman Revival,1,2rjnUPO5bpFi7Y1gUG0kwY,2007-12-04,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,4.5771,chill OPM
0MqkYdGBzHx7lnaFvo7doR,0.579,0.408,3,-11.299,1,0.0419,0.916,2.55e-05,0.117,0.465,126.106,Para Sa Akin,58,186240,0t7vWPRBcVv4xBEHPZHSWA,Sitti,1,0JPSXvzFg02DSytNE16MSw,2006-01-25,3t5SbtjVj2yGZ8YW82ydjH,Chill OPM,3.104,chill OPM
